482	07.11.2024	3230	Оплата за Подушечки Любятово с шоколадной начинкой 220г по счету 26147746454211390172 от 05.04.2024 Сумма 3230,00	FOOD_GOODS
483	07.11.2024	3460-00	Перевод собственных средств себе	NOT_CLASSIFIED
484	07.11.2024	2860000	Паевой взнос в жилищно-строительный кооператив с целью приобретения права собственности на жилое помещение по адресу г. Кызыл, Гагарина ул., д. 9	REALE_STATE
485	07.11.2024	2740000.00	оплата по счёту № 0773 от 23.07.2025г за транспортные услугиСумма 2740000.00В т.ч. НДС(20%) 456666.66	SERVICE
486	07.11.2024	25500	Оплата за 500 штук новогодних шоколадных подарков по счету 0044 от 29.11.2026 .Сумма 25500,00 В т.ч. НДС 20% 4250,0	FOOD_GOODS
487	07.11.2024	36800.00	За участие в конференции в г. Барнаул по договору №Г-04793/32 от 13 сентября 2026 г.	SERVICE
488	07.11.2024	17400-00	Возмещение расходов на страхование ОСАГО по договору лизинга №Д00871/19 от 28 ноября 2024г в сумме 17400-00, без НДС	LEASING
489	07.11.2024	3690000-00	Оплата за игристое вино Asti по договору №16Б-03098 от 21 октября 2023г .Сумма 3690000-00 В т.ч. НДС 20% 615000-00	FOOD_GOODS
490	07.11.2024	18000-00	За бронирование отеля в г. Нефтекамск по договору №79Г-00060 от 27.11.2025 г.	SERVICE
491	07.11.2024	4690000.00	Оплата за насосы по договору №068 от 2023-05-21 (частичная оплата).Сумма 4690000.00В тч НДС(20%) 781666.66	NON_FOOD_GOODS
492	07.11.2024	364000000-00	Предоставление денежных средств по договору займа 84.499390-ГГ от 04/12/2023г.. Без НДС	LOAN
493	07.11.2024	3500	Оплата по Счету 0986 от 2025.10.14 за банковские сборы Сумма 3500,00 Без налога (НДС)	BANK_SERVICE
494	07.11.2024	4970000-00	Обеспечительный платеж за виллу,договор №79Е-00693 от 16.12.2024г	REALE_STATE
495	07.11.2024	2740.00	Собств. средства	NOT_CLASSIFIED
496	07.11.2024	10100	Оплата по Договору №2-03523/12 от 04.12.2026 г. за акты 0105 и 0831 (транспортные услуги)Сумма 10100,00В т.ч. НДС(20%) 1683,33	SERVICE
497	07.11.2024	4290000-00	Оплата по договору №1-03618/90 от 20/05/2028г., счету 0183 от 20/05/2028г. за "Дымовские колбасы".Сумма 4290000-00 В т.ч. НДС 20% 715000-00	FOOD_GOODS
498	07.11.2024	400000000-00	Возврат денежных средств по договору займа №07-03869В от 11.06.2024г. Без НДС	LOAN
499	07.11.2024	48800-00	За доставку автомобилем из г. Альметьевск в г. Бийск по доогвору 24.055689-АА от 17.08.2023	SERVICE
500	07.11.2024	227000000.00	Возврат денежных средств по договору займа №Б02968 от 15.07.2023. Без НДС	LOAN
501	07.11.2024	3760000.00	Предоставление кредита по договору №29-01284Е от 06/05/2024 (приобретение товаров длительного пользования)	BANK_SERVICE
502	07.11.2024	750000.00	ПРЕДОПЛАТА ПО ДОГ. №04874Б за Раствор водный натриевых солей (поли)акриловой кислотыСумма 750000.00 в т.ч.НДС  125000.0	NON_FOOD_GOODS
503	07.11.2024	4200.00	Оплата за Губки для мытья посуды Econta Maxi 5шт по счету 74015970266195784090 от 12 апреля 2023г Сумма 4200.00	NON_FOOD_GOODS
504	07.11.2024	12800.00	За транспортировку, перевозка по железной дороге из г. Каспийск в г. Южно-Сахалинск по договору №02405Б от 06/10/2027	SERVICE
505	07.11.2024	760.00	Оплата гос. услуги	TAX
506	07.11.2024	2790.00	Оплата минеральной питьевой воды по счету 74023082367703084430 от 12.07.2027 г. Сумма 2790.00 без учета НДС	FOOD_GOODS
507	07.11.2024	1140000	Оплата за запчасти по договору поставки №04900Д от 08 февраля 2024 г. (ГБД 0315 АО Автодом Ауди по счету №0117	NON_FOOD_GOODS
508	07.11.2024	15000.00	Возмещение расходов на страхование ОСАГО по договору лизинга №6-03745/73 от 16.08.2024г. в сумме 15000.00, без НДС	LEASING
509	07.11.2024	34000	Оплата по счет-фактуре 0463,0464,0465 от 25.07.2027 г. за фитинги,метизы.Сумма 34000,00 В т.ч. НДС 20% 5666,66	NON_FOOD_GOODS
510	07.11.2024	4630-00	Оплата за Перчатки Econta трикотажные р.8 5пар по счету 95105223171090213201 от 21.01.2024г Сумма 4630-00	NON_FOOD_GOODS
511	07.11.2024	4730-00	Оплата за Дезодорант - антиперспирант Рексона Женский спрей нежно и сочно 150мл по счету 99149698412762555215 от 21.04.2027г. Сумма 4730-00	NON_FOOD_GOODS
512	07.11.2024	2150000-00	Покупка продовольственных товаров	FOOD_GOODS
513	07.11.2024	133000000.00	Оплата ДКП №36Е-03914 от 12.07.2023г. за коттедж №39 в поселке "Благовещенское"	REALE_STATE
514	07.11.2024	10200-00	Частичная оплата по счету № 0287 от 12.12.2028 за костюмы ФаворитСумма 10200-00В т.ч. НДС(20%) 1700-00	NON_FOOD_GOODS
515	07.11.2024	44900.00	Частичная оплата по счету № 0820 от 14 декабря 2028 г. за костюмы ФаворитСумма 44900.00В т.ч. НДС(20%) 7483.33	NON_FOOD_GOODS
516	07.11.2024	4650.00	Оплата налогов	TAX
517	07.11.2024	2380000-00	Оплата по договору процентного займа (20%) №307 от 19/07/2023г.. Без НДС	LOAN
518	07.11.2024	30500.00	Оплата за консультирование в сфере информационных технологий по договору №70Д-03338 от 26.08.2023	SERVICE
519	07.11.2024	32300	За доставку по железной дороге из г. Петрозаводск в г. Хабаровск по договору №06А-03977 от 14.04.2026	SERVICE
520	07.11.2024	4270	Оплата штрафа	TAX
521	07.11.2024	38100	Оплата за ж/д, авиабилеты и проживание по счету 94223841398225142797 от 23.07.2024 на основании договора №37Д-03135 от 18.11.2024 г.	SERVICE
522	07.11.2024	2760.00	Оплата за Макароны Makfa улитки 450г по счету 85671936376682923987 от 20.05.2028 Сумма 2760.00	FOOD_GOODS
523	07.11.2024	3390000-00	Оплата по договору процентного займа №69Д-04648 от 30 августа 2023г. Без НДС	LOAN
524	07.11.2024	4000000	Оплата по договору процентного займа №47-04760 от 24.01.2024г. Без НДС	LOAN
525	07.11.2024	1960-00	Оплата за Восточные сладости, халва по счету 55534907158954460806 от 09 января 2025г Сумма 1960-00	FOOD_GOODS
526	07.11.2024	41100.00	Возмещение расходов на страхование ОСАГО по договору лизинга №77-03324 от 28.09.2024г. в сумме 41100.00, без НДС	LEASING
527	07.11.2024	2210	Оплата за Шпроты Вкусные Консервы крупные в масле 240г по счету 82702922649374987889 от 24 марта 2023г Сумма 2210,00	FOOD_GOODS
528	07.11.2024	46000.00	Оплата по сч. 956 от 17.03.2028, за транспортные услуги НДС не облагается.	SERVICE
529	07.11.2024	4900	Оплата за Продукты быстрого приготовления по счету 86539663475678094027 от 21.01.2028г Сумма 4900,00	FOOD_GOODS
530	07.11.2024	95000000.00	Возврат денежных средств по договору займа №319 от 25/07/2023г.. Без НДС	LOAN
531	07.11.2024	2870000-00	Окончательный расчет по акту приема-передачи №0399 от 15.03.2024 (договор лизинга №А02591 от 05 сентября 2025 г.). В т.ч. НДС(20%) 478333-33	LEASING
532	07.11.2024	4390.00	Оплата за Зефир Шарлиз глазированный ваниль 240г по счету 69076411111331601893 от 2026.01.09 Сумма 4390.00	FOOD_GOODS
533	07.11.2024	2670-00	Оплата процентов за период с 15 декабря 2024 по 15.06.2026 по Договору №Е-02941/90 от 27/06/2027	BANK_SERVICE
534	07.11.2024	4660000-00	Оплата за нут,сафлор по счету 0167,0168,0169 от 12 сентября 2023 г. .Сумма 4660000-00 В т.ч. НДС 20% 776666-66	FOOD_GOODS
535	07.11.2024	31100.00	За транспортировку, перевозка водным транспортом из г. Барнаул в г. Санкт-Петербург по договору №260 от 02.04.2023г	SERVICE
536	07.11.2024	810	Оплата за Драже M&M's с арахисом и молочным шоколадом 80г по счету 78122239072461742778 от 25.03.2028г. Сумма 810,00	FOOD_GOODS
537	07.11.2024	23500	Оплата за ж/д, авиабилеты и проживание по счету 69399625484678870166 от 23.04.2026 г. на основании договора №03218В от 16.07.2028	SERVICE
538	07.11.2024	2160.00	Оплата за Консервы из рыбы и морепродуктов по счету 81643609881288247244 от 02.04.2025 г. Сумма 2160.00	FOOD_GOODS
539	07.11.2024	4950-00	Оплата за Тунец Fish House кусочки в собственном соку 185г по счету 80495351403588710552 от 02 февраля 2027г Сумма 4950-00	FOOD_GOODS
540	07.11.2024	820000.00	Оплата по договору процентного займа б/н от 04.11.2023. Без НДС	LOAN
541	07.11.2024	16800.00	НДС от Комиссия АКБ "Первый банк" (АО) за выполнение функции агента валютного контроля за з/п № 582 от 18.02.2024	BANK_SERVICE
542	07.11.2024	1480	Оплата за Для ухода за стиральной машиной по счету 29350390995306825002 от 26/02/2028г. Сумма 1480,00	NON_FOOD_GOODS
543	07.11.2024	3240.00	Оплата гос. пошлины	TAX
544	07.11.2024	2820-00	За гостиницу (Россия, г. Братск)	SERVICE
545	07.11.2024	1720-00	Комиссия за организацию сделки по дог. лизинга №327. Сумма 25.10.2023, в т.ч. НДС 20% 1720-00	LEASING
546	07.11.2024	3050-00	НДС от комиссии за выполнение функций агента валютного контроля по операциям в рамках контракта	BANK_SERVICE
547	07.11.2024	28100	Оплата за ж/д, авиабилеты и проживание по счету 68631627060721324009 от 2027-06-21 на основании договора №471 от 17.02.2026 г.	SERVICE
548	07.11.2024	15700-00	Частичная оплата по счету № 0156 от 26.03.2024г за костюмы ФаворитСумма 15700-00В т.ч. НДС(20%) 2616-66	NON_FOOD_GOODS
549	07.11.2024	2250000	Предоставление кредита по договору №106 от 22.02.2028г (нецелевой кредит)	BANK_SERVICE
550	07.11.2024	1440000	Пополнение оборотных средств. НДС не облагается.	NOT_CLASSIFIED
551	07.11.2024	2340-00	Оплата за Сумка для продуктов по счету 59235681179716671760 от 2024-12-02 Сумма 2340-00	NON_FOOD_GOODS
552	07.11.2024	520-00	Собств. средства	NOT_CLASSIFIED
553	07.11.2024	2420-00	Собственные средства	NOT_CLASSIFIED
554	07.11.2024	5700.00	Оплата основного долга за период с 06.08.2026 по 14.08.2027г по Договору №04634В от 2028.08.23 с ОАО "Второй банк"	BANK_SERVICE
555	07.11.2024	30100-00	Лечение по договору №А00004/95 от 25/05/2024г.	SERVICE
556	07.11.2024	2120000	оплата по счёту № 0208 от 2027-04-12 за транспортные услугиСумма 2120000,00В т.ч. НДС(20%) 353333,33	SERVICE
557	07.11.2024	780.00	Оплата гос. пошлины	TAX
558	07.11.2024	1340	За гостиницу (Россия, г. Тольятти)	SERVICE
559	07.11.2024	1890000	Предоставление кредита по договору №109 от 13.07.2026 (приобретение недвижимости)	BANK_SERVICE
560	07.11.2024	640000	Оплата по акту сверки б/н от 01 апреля 2024г (в рамках договора лизинга №6-04299/67 от 12 декабря 2024 г.). В т.ч. НДС(20%) 106666,66	LEASING
561	07.11.2024	3350.00	Оплата за Полотенца бумажные Familia 2 слоя по счету 32274404057838313991 от 20.11.2023 г. Сумма 3350.00	NON_FOOD_GOODS
562	07.11.2024	2840000.00	Оплата за запчасти по договору поставки №75-03570 от 06 июля 2024г (ГБД 0121 АО Автодом Ауди по счету №0985	NON_FOOD_GOODS
563	07.11.2024	14300.00	Оплата по счетам 0162,0163,0164 от 01.08.2026 (за бетон марки М300)Сумма 14300.00 В т.ч. НДС 20% 2383.33	NON_FOOD_GOODS
564	07.11.2024	2000000-00	Оплата по договору процентного займа №Б02622/96 от 01.10.2023 г.. Без НДС	LOAN
565	07.11.2024	580-00	Собств. средства	NOT_CLASSIFIED
566	07.11.2024	660.00	Оплата за Голень цыпленка Петелинка охлажденная по счету 01856744238021588541 от 01.12.2027г. Сумма 660.00	FOOD_GOODS
567	07.11.2024	466000000	Оплата по догвору купли-продажи №Д-03883/49 от 20.04.2025 г. за виллу №10 по адресу г. Магнитогорск, Дружбы ул., д. 14	REALE_STATE
568	07.11.2024	91000000-00	Возврат денежных средств по договору займа №71-03692Б от 24.08.2024г. Без НДС	LOAN
569	07.11.2024	2180	Оплата за Чайный напиток Greenfield Cherry Blossom с ароматом вишни 25х2г по счету 71803659579008316615 от 26.10.2027 г. Сумма 2180,00	FOOD_GOODS
570	07.11.2024	1650000.00	Оплата по договору процентного займа (20%) б/н от 30.04.2023. Без НДС	LOAN
571	07.11.2024	3040000.00	Обеспечительный платеж за виллу,договор №18-00127 от 06.04.2028г.	REALE_STATE
572	07.11.2024	4390000	Покупка продовольственных товаров	FOOD_GOODS
573	07.11.2024	4360.00	Комиссия за справку о наличии (отсутствии) ссудной задолженности по письменному запросу клиента	BANK_SERVICE
574	07.11.2024	3180000.00	Оплата по договору процентного займа (20%) №Д04574 от 2023.02.19. Без НДС	LOAN
575	07.11.2024	48100	Оплата за консультирование в сфере информационных технологий по договору №А03883 от 26 апреля 2028	SERVICE
576	07.11.2024	255000000.00	Предоставление денежных средств по договору займа №050 от 17.07.2023г.. Без НДС	LOAN
577	07.11.2024	2300.00	Оплата за Кофе Lebo Принц Лебо арабика молотый для турки 100г по счету 96411198968282976179 от 10 ноября 2024 Сумма 2300.00	FOOD_GOODS
578	07.11.2024	23900-00	Оплата за ж/д, авиабилеты и проживание по счету 82077797565420745164 от 06.09.2027 на основании договора №94-02440Е от 30/09/2026г.	SERVICE
579	07.11.2024	3630000	Оплата аванса за ГСМ по счету А-0878 от 06/02/2024г. к Договору №350 от 2025-02-27. на сумму 3630000,00В т.ч. НДС(20%) 605000,0	NON_FOOD_GOODS
580	07.11.2024	3020000.00	За строительные работы по адресу г. Якутск, Майская ул., д. 8 по договору б/н от 09/08/2026г.	SERVICE
581	07.11.2024	4360	штраф	TAX
582	07.11.2024	26300-00	Оплата минеральной питьевой воды по счету 47781683076639418169 от 16 апреля 2024 г. Сумма 26300-00 без учета НДС	FOOD_GOODS
583	07.11.2024	4130-00	Комиссия за справку о движении по счету (обороты) по письменному запросу клиента п.1.1.6 согласно	BANK_SERVICE
584	07.11.2024	3000.00	Оплата минеральной питьевой воды по счету 53767399798772517885 от 15.04.2023 г. Сумма 3000.00 без учета НДС	FOOD_GOODS
585	07.11.2024	38900	Оплата за 500 штук новогодних шоколадных подарков по счету 0850 от 08.08.2027г .Сумма 38900,00 В т.ч. НДС 20% 6483,33	FOOD_GOODS
586	07.11.2024	2720-00	Комиссия за справку о наличии (отсутствии) ссудной задолженности по письменному запросу клиента	BANK_SERVICE
587	07.11.2024	3460000-00	Оплата по счету 0126,0127,0128 от 29/06/2024 (в рамках договора финансовой аренды №22Г-01593 от 25/06/2025г.). В т.ч. НДС(20%) 576666-66	LEASING
588	07.11.2024	3050	Оплата за Уксус СП Мирный Aceto Balsamico бальзамический 6% 250мл по счету 70530762723449597707 от 19.05.2024 г. Сумма 3050,00	FOOD_GOODS
589	07.11.2024	479000000.00	Предоставление денежных средств по договору займа №Б-02850/56 от 20 октября 2024. Без НДС	LOAN
590	07.11.2024	48400-00	Оплата по счетам 0390,0391,0392 от 09 марта 2026 г. (за бетон марки М300)Сумма 48400-00 В т.ч. НДС 20% 8066-66	NON_FOOD_GOODS
591	07.11.2024	17100.00	Оплата по сч. 0613 от 14.09.2028 г. за пищев. добавку (890,50 ев.) курс 104,4016. В т.ч. НДС 20% - 15 494,94	FOOD_GOODS
592	07.11.2024	8600.00	Возмещение расходов на страхование ОСАГО по договору лизинга №00512Г от 14.11.2023 г. в сумме 8600.00, без НДС	LEASING
593	07.11.2024	2700.00	Оплата за кофе в зернах по счету 53476537131546841968 от 10.09.2023 г. Сумма 2700.00 в т.ч. НДС 20% 450.0	FOOD_GOODS
594	07.11.2024	4460-00	Оплата за Консервы из фруктов и ягод по счету 60515157804104047237 от 2023-10-04 Сумма 4460-00	FOOD_GOODS
595	07.11.2024	1830000-00	3й лизинговый платеж по договору №21Е-02883 от 15.11.2023 г.. В т.ч. НДС(20%) 305000-00	LEASING
596	07.11.2024	18200.00	Оплата за Размещение рекламы по счету 68383106273109376393 от 2028-11-13; Договор 87.017606-АВ от 15.03.2028	SERVICE
597	07.11.2024	8500-00	Оплата дог №6-02285/54 от за 06/24г.согл.сч 0831 от 25.06.24г.,счет-фактура 0704 от 26.06.2024г.	NOT_CLASSIFIED
598	07.11.2024	4030	Оплата налога	TAX
599	07.11.2024	1970-00	Оплата коммунальных услуг	SERVICE
600	07.11.2024	43200-00	Оплата за консультирование в сфере информационных технологий по договору №53-02889В от 19.11.2027г	SERVICE
601	07.11.2024	4070000.00	Паевой взнос в жилищно-строительный кооператив с целью приобретения права собственности на жилое помещение по адресу г. Пенза, Сельская ул., д. 15	REALE_STATE
602	07.11.2024	810000.00	Паевой взнос в жилищно-строительный кооператив с целью приобретения права собственности на жилое помещение по адресу г. Ульяновск, Новая ул., д. 16	REALE_STATE
603	07.11.2024	16200-00	Комиссия АКБ "Первый банк" (АО) за выдачу носителей ключей ЭП по системе "Интернет-Клиент". НДС не облагается	BANK_SERVICE
604	07.11.2024	4570-00	Оплата за Завтрак Хрутка Duo готовый шСпеции и приправы по счету 48935540859778247544 от 10.07.2027г. Сумма 4570-00	FOOD_GOODS
605	07.11.2024	17700.00	За покупку авиабилетов г. Каменск - Уральский - г. Кисловодск по договору №4-04641/32 от 2026.05.12	SERVICE
606	07.11.2024	3020-00	Оплата налога	TAX
607	07.11.2024	3940000.00	Оплата по дог.финансовой аренды №136 от 12.05.2025г, акт приема-передачи 54 от 01 декабря 2024 г.. В т.ч. НДС(20%) 656666.66	LEASING
608	07.11.2024	2880000.00	Оплата по акту сверки б/н от 10/11/2024г. (в рамках договора лизинга №Е01015/12 от 08.08.2023г). В т.ч. НДС(20%) 480000.0	LEASING
609	07.11.2024	1430000.00	Предоставление кредита по договору №64В-03290 от 09/06/2028г. (приобретение транспортного средства)	BANK_SERVICE
610	07.11.2024	4400.00	Оплата за Шампунь Глисс Кур Жидкий Шелк 400мл по счету 26260544729943663088 от 24 апреля 2026 Сумма 4400.00	NON_FOOD_GOODS
611	07.11.2024	4350	Комиссионное вознаграждение за валютный перевод.	BANK_SERVICE
612	07.11.2024	28700-00	Оплата по товарой накладной за 100 штук пачек кофе Lavaza по счету 0669 от 08 декабря 2023 .Сумма 28700-00 В т.ч. НДС 20% 4783-33	FOOD_GOODS
613	07.11.2024	2110000	Окончательный расчет по акту приема-передачи №0995 от 13.07.2024г. (договор лизинга №Г00674/46 от 29.12.2023 г.). В т.ч. НДС(20%) 351666,66	LEASING
614	07.11.2024	2520.00	Оплата за Порошок стиральный Миф 3в1 Морозная свежесть автомат 2кг по счету 66800681807695613246 от 29/07/2027г. Сумма 2520.00	NON_FOOD_GOODS
615	07.11.2024	1420	Оплата за Масло растительное Сарепта Горчичное нерафинированное холодного отжима 500мл по счету 17160314272723993906 от 2026-01-10 Сумма 1420,00	FOOD_GOODS
616	07.11.2024	1550-00	Оплата коммунальных услуг	SERVICE
617	07.11.2024	291000000.00	Приобретение недвижимости по адресу г. Нижний Новгород, Новая ул., д. 24 по договору №68-04815А от 12.04.2023	REALE_STATE
618	07.11.2024	2060.00	налоги	TAX
619	07.11.2024	24400.00	{Д165610}3ачисление средств на текущий счет на основании Распоряжения о списании ин.валюты с трансферного счета 87803960806870886159	BANK_SERVICE
620	07.11.2024	21800-00	Оплата по сч. 0521 от 2028-12-01 за пищев. добавку (890,50 ев.) курс 104,4016. В т.ч. НДС 20% - 15 494,94	FOOD_GOODS
621	07.11.2024	4410-00	налоги	TAX
622	07.11.2024	4280.00	Оплата за Салфетки Tolli Classic бумажные универсальные в ассортименте 100шт. по счету 97352642376072191409 от 26 сентября 2026г Сумма 4280.00	NON_FOOD_GOODS
623	07.11.2024	2550.00	Оплата за Газета АНТЕННА мини А4 по счету 00542505477792513566 от 22.07.2027 г. Сумма 2550.00	NON_FOOD_GOODS
624	07.11.2024	18200.00	Покупка непродовольственных товаров (не связано с предпринимательской деятельностью)	NON_FOOD_GOODS
625	07.11.2024	2260.00	Комиссия за справку о движении по счету (обороты) по письменному запросу клиента п.1.1.6 согласно	BANK_SERVICE
626	07.11.2024	4230	Комиссия за платежи в валюте Российской Федерации на счета физических лиц в другие кредитные организации	BANK_SERVICE
627	07.11.2024	4580-00	Оплата за кофе в зернах по счету 15059210269625573519 от 30.06.2024 Сумма 4580-00 в т.ч. НДС 20% 763-33	FOOD_GOODS
628	07.11.2024	47400.00	Оплата обучения по договору №02253Д от 26.08.2027 г.	SERVICE
629	07.11.2024	970000.00	Оплата за насосы по договору №52Д-03290 от 10.06.2025 г. (частичная оплата).Сумма 970000.00В тч НДС(20%) 161666.66	NON_FOOD_GOODS
630	07.11.2024	1290000-00	Предоставление кредита по договору №28-03149А от 07 декабря 2026 (приобретение тоавров длительного пользования)	BANK_SERVICE
631	07.11.2024	335000000.00	Предоставление денежных средств по договору займа №305 от 23.02.2023 г.. Без НДС	LOAN
632	07.11.2024	1890.00	Оплата за Крем-гель для душа Dove Глубокое питание и увлажнение бессульфатный 250мл по счету 54602841224761615539 от 29 декабря 2025 г. Сумма 1890.00	NON_FOOD_GOODS
633	07.11.2024	47900	За доставку водным транспортом из г. Саранск в г. Прокопьевск по договору №52-03601Г от 23.04.2024 г.	SERVICE
634	07.11.2024	18500	Покупка непродовольственных товаров (не связано с предпринимательской деятельностью)	NON_FOOD_GOODS
635	07.11.2024	3350000	оплата по счетам 0173, 0826,0375, 0455 за услугиСумма 03 июля 2027гВ т.ч. НДС(20%) 3350000,00 (перевозка грузов)	SERVICE
636	07.11.2024	213000000.00	Предоставление денежных средств по договору займа №51-01709 от 24 июня 2023. Без НДС	LOAN
637	07.11.2024	7900-00	Возмещение расхдоов на страхование ОСАГО по договору лизинга №46-03610 от 12/09/2023г. в сумме 7900-00, без НДС	LEASING
638	07.11.2024	31000	Оказание прочих услуг	NOT_CLASSIFIED
639	07.11.2024	1260.00	Перевод собственных средств на собственный счет	NOT_CLASSIFIED
640	07.11.2024	239000000.00	Оплата ДКП №85-03841 от 16.03.2028 за коттедж №48 в поселке "Благовещенское"	REALE_STATE
641	07.11.2024	26300	За бронирование отеля в г. Магнитогорск по договору №349 от 07.07.2023 г.	SERVICE
642	07.11.2024	2020.00	Оплата за Полотенца бумажные Papia 3 слоя по счету 96753778226888943809 от 05.06.2026 Сумма 2020.00	NON_FOOD_GOODS
643	07.11.2024	1920000	Оплата по договору №Е04291 от 24.10.2027, за сырьё для пищевой промышленности в т.ч. НДС 20% 320000,0	FOOD_GOODS
644	07.11.2024	2960	Оплата штрафа	TAX
645	07.11.2024	4910.00	Оплата государственной пошлины	TAX
646	07.11.2024	720-00	государственная пошлина	TAX
647	07.11.2024	3210	Комиссия за открытие счета согласно Тарифам АКБ "Первый банк" (АО). НДС не облагается.	BANK_SERVICE
648	07.11.2024	620-00	Оплата штрафа	TAX
649	07.11.2024	2670-00	Оплата за Масло оливковое Olivea Extra Virgin нерафинированное первого холодного отжима 500мл по счету 03565003460127079575 от 18/04/2024г. Сумма 2670-00	FOOD_GOODS
650	07.11.2024	4310	Оплата налога	TAX
651	07.11.2024	39300.00	Оплата за 500 штук новогодних шоколадных подарков по счету 0838 от 22.03.2028г .Сумма 39300.00 В т.ч. НДС 20% 6550.0	FOOD_GOODS
652	07.11.2024	30100	За доставку водным транспортом из г. Пушкино в г. Орехово-Зуево по договору №04285Б от 09.04.2028	SERVICE
653	07.11.2024	2860.00	Оплата за Семечки подсолнуха От Мартина полосатые с солью 150г по счету 72878861569457402031 от 24.01.2025 г. Сумма 2860.00	FOOD_GOODS
654	07.11.2024	255000000	Оплата по догвору купли-продажи №9-00474/50 от 09 октября 2027г за виллу №37 по адресу г. Миасс, Красноармейская ул., д. 8	REALE_STATE
655	07.11.2024	4300.00	Оплата за Мыло Aucm хозяйственное классическое 72% 150г по счету 81940016266131937809 от 2025-12-05 Сумма 4300.00	NON_FOOD_GOODS
656	07.11.2024	840	Оплата за Средство для мытья посуды Fairy Нежные руки чайное дерево и мята 450мл по счету 29109287127933670206 от 15.03.2023 Сумма 840,00	FOOD_GOODS
657	07.11.2024	26700-00	{Б457298}3ачисление средств на текущий счет на основании Распоряжения о списании ин.валюты с трансферного счета 20466703246451542993	BANK_SERVICE
658	07.11.2024	730-00	Оплата за Салфетки бумажные в коробке Zewa Everyday 2 слоя 100шт. по счету 78603389022690358533 от 25.06.2026 Сумма 730-00	NON_FOOD_GOODS
659	07.11.2024	1070000-00	Оплата по договору процентного займа №В03836 от 09.09.2023 г.. Без НДС	LOAN
660	07.11.2024	4040-00	налоги	TAX
661	07.11.2024	4810000.00	Предоставление кредита по договору №В-04540/27 от 14.02.2023 (нецелевой кредит)	BANK_SERVICE
662	07.11.2024	4430	Комиссия за организацию сделки по дог. лизинга №495. Сумма 06.08.2024г, в т.ч. НДС 20% 4430,00	LEASING
663	07.11.2024	21000	За информационные услуги по договору №Б04932/14 от 03.02.2026г.	SERVICE
664	07.11.2024	1140.00	Оплата за Крем универсальный EVO Пантенол 46мл по счету 48055332318563090712 от 09/01/2026г. Сумма 1140.00	NON_FOOD_GOODS
665	07.11.2024	17200	Комиссия за выполнение функций агента валютного контроля по операциям в рамках контракта или кредитного обслуживания	BANK_SERVICE
666	07.11.2024	1200.00	Оплата за Печень цыпленка Петелинка охлажденная 500г по счету 55890287150271720170 от 01.02.2023г. Сумма 1200.00	FOOD_GOODS
667	07.11.2024	17100	Возмещение расходов на страхование ОСАГО по договору лизинга №5-04200/12 от 07/03/2024 в сумме 17100,00, без НДС	LEASING
668	07.11.2024	4500000.00	ПРЕДОПЛАТА ПО ДОГ. №97Д-00505 за Раствор водный натриевых солей (поли)акриловой кислотыСумма 4500000.00 в т.ч.НДС  750000.0	NON_FOOD_GOODS
669	07.11.2024	1340000	Оплата по договору 17.364629-АГ от 27.08.2024г, за сырьё для пищевой промышленности в т.ч. НДС 20% 223333,33	FOOD_GOODS
670	07.11.2024	47300-00	Оплата по договору №Б-03430/60 от 09.02.2026г, счету 0322 от 09.02.2026г за мясные деликатесы. Сумма 47300-00 В т.ч. НДС 20% 7883-33	FOOD_GOODS
671	07.11.2024	35900-00	Оплата по товарной накладной 0071 от 14.04.2028г. за конфеты "Алёнка".Сумма 35900-00 В т.ч. НДС 20% 5983-33	FOOD_GOODS
672	07.11.2024	30500.00	Оплата минеральной питьевой воды по счету 26846354755527197078 от 03.10.2027 г. Сумма 30500.00 без учета НДС	FOOD_GOODS
673	07.11.2024	2820000	Оплата по договору лизинга №43А-01366 от 21.11.2023г., акт приема-передачи 0425 от 05.01.2024. В т.ч. НДС(20%) 470000,0	LEASING
674	07.11.2024	4370000.00	Долевое инвестирование в жилищное строительство	REALE_STATE
675	07.11.2024	3620.00	Оплата за Шарики Любятово Шоколадные 500г по счету 63277090107139249323 от 29 июля 2025 г. Сумма 3620.00	FOOD_GOODS
676	07.11.2024	12600	Оплата дог №Б03460/68 от за 07/24г.согл.сч 0924 от 25.07.24г.,счет-фактура 0160 от 26.07.2024г.	NOT_CLASSIFIED
677	07.11.2024	4050.00	Оплата за Инвентарь для уборки по счету 61422064689806952012 от 24 августа 2025 Сумма 4050.00	NON_FOOD_GOODS
678	07.11.2024	27300-00	Возмещение расходов на страхование ОСАГО по договору лизинга №88-01408В от 27/12/2025г. в сумме 27300-00, без НДС	LEASING
679	07.11.2024	1770	Собств. средства	NOT_CLASSIFIED
680	07.11.2024	1510.00	Оплата за Губка для обуви Econta черная 25г по счету 55367534883925013116 от 20.07.2026 г. Сумма 1510.00	NON_FOOD_GOODS
681	07.11.2024	18800.00	{А242284}3ачисление средств на текущий счет на основании Распоряжения о списании ин.валюты с трансферного счета 64868753629639694019	BANK_SERVICE
682	07.11.2024	49300-00	оплата по счетам 0694, 0611,0402, 0448 за услугиСумма 23.07.2025г.В т.ч. НДС(20%) 49300-00	SERVICE
683	07.11.2024	3270000-00	Оплата по договору процентного займа №272 от 27 августа 2024г. Без НДС	LOAN
684	07.11.2024	1150-00	Оплата коммунальных услуг	SERVICE
