4732	07.11.2024	4480-00	Оплата за Колбаски Мираторг из свинины для жарки охлажденные 400г по счету 71458993837549195172 от 12.05.2028 Сумма 4480-00
4733	07.11.2024	1570000,00	Оплата по договору процентного займа (20%) №48Г-04248 от 2023-08-06. Без НДС
4734	07.11.2024	4240-00	Оплата за Кальмар сушеный Fish House стружка 70г по счету 68538188297804384809 от 19 декабря 2023г Сумма 4240-00
4735	07.11.2024	11500-00	Счет на оплату № 0836 от 16 июля 2027г.МКР для фильтрпресса. Сумма 11500-00В т.ч. НДС(20%) 1916-66
4736	07.11.2024	4310,00	штраф
4737	07.11.2024	20400.00	Оплата по Счету 0561 от 04.05.2024 за возмещаемые расходы Сумма 20400.00 в том числе НДС(20%) 3400.0
4738	07.11.2024	1790.00	Оплата за Перчатки Econta трикотажные р.8 5пар по счету 77355457620181071578 от 02.07.2023 г. Сумма 1790.00
4739	07.11.2024	530000.00	Паевой взнос в жилищно-строительный кооператив с целью приобретения права собственности на жилое помещение по адресу г. Октябрьский, Дачная ул., д. 7
4740	07.11.2024	1350,00	Оплата минеральной питьевой воды по счету 33467307717834646431 от 14.12.2027г Сумма 1350,00 без учета НДС
4741	07.11.2024	49300.00	Оплата по счет-фактуре 0071,0072,0073 от 21.07.2024 г. за фитинги,метизы.Сумма 49300.00 В т.ч. НДС 20% 8216.66
4742	07.11.2024	4370-00	Оплата за Сельдь Матиас Оригинал филе в масле 250г по счету 41701938285512971311 от 23.12.2028 Сумма 4370-00
4743	07.11.2024	237000000-00	Возврат денежных средств по договору займа №7-03257/67 от 31.12.2024. Без НДС
4744	07.11.2024	3740.00	Оплата за Гуляш Рестория Свиной охлажденный 400г по счету 12963545838398887040 от 17 августа 2024 Сумма 3740.00
4745	07.11.2024	21000,00	Лечение по договору №8-04896/43 от 30.05.2028
4746	07.11.2024	4590000.00	Оплата по счету № 0989 от 03.04.2026 г. за аренду помещения по договору субаренды №01448Б от 18 сентября 2023
4747	07.11.2024	3520.00	Оплата за Порошок стиральный Персил Color Свежесть от Vernel 3кг по счету 09179444891581792602 от 11 июня 2026г Сумма 3520.00
4748	07.11.2024	2910000,00	Оплата аванса за ГСМ по счету А-0172 от 30.07.2024 к Договору №1-03362/70 от 29 апреля 2023. на сумму 2910000,00В т.ч. НДС(20%) 485000,0
4749	07.11.2024	2260,00	Перевод собственных средств на собственный счет
4750	07.11.2024	3430.00	гос. пошлина
4751	07.11.2024	38000,00	Оплата по счету 0142 от 15 июля 2028 за Red Bull. Сумма 38000,00 без учета НДС
4752	07.11.2024	41600.00	Оплата по Договору №03112Г от 25.06.2023 г.за бухгалтерское сопровождение в счет задолженности
4753	07.11.2024	1340.00	Оплата за Чистящие средства для ванной и туалета по счету 73173815605069408121 от 24.07.2027 Сумма 1340.00
4754	07.11.2024	29400-00	За аренду машины/автомобиля по договору №76Б-04079 от 19/08/2027г.
4755	07.11.2024	530000,00	оплата по договору №Д-04113/71 от 14.12.2024 за ЖКТМСумма 530000,00В т.ч. НДС(20%) 88333,33
4756	07.11.2024	16100.00	Оплата за консультирование в сфере информационных технологий по договору №453 от 16/12/2023
4757	07.11.2024	32600.00	Оплата по счету 0178 от 20.05.2025г. за Red Bull. Сумма 32600.00 без учета НДС
4758	07.11.2024	930000.00	оплата по счёту № 0645 от 25 мая 2023 за транспортные услугиСумма 930000.00В т.ч. НДС(20%) 155000.0
4759	07.11.2024	4170-00	Оплата за Молоко сухое Си-Продукт ГОСТ цельное 26% 200г по счету 14840604056179467893 от 2028.05.05 Сумма 4170-00
4760	07.11.2024	3150.00	Оплата за Кофе Lavazza Crema e Gusto молотый 250г по счету 95953167206237116584 от 18.01.2023 Сумма 3150.00
4761	07.11.2024	1180000-00	оплата по счетам 0003, 0594,0786, 0037 за услугиСумма 13.08.2024гВ т.ч. НДС(20%) 1180000-00 (перевозка грузов)
4762	07.11.2024	1310-00	Оплата за Набор кондитерских изделий M&M's & Friends 117г по счету 65651367238349552894 от 15.04.2028 Сумма 1310-00
4763	07.11.2024	2910000.00	Оплата по договору процентного займа №Б-00237/82 от 25.06.2023г. Без НДС
4764	07.11.2024	4670-00	Перевод себе
4765	07.11.2024	2220-00	Оплата гос. услуги
4766	07.11.2024	17200-00	Оплата по Договору №74-02510 от 2028.07.25 за акты 0551 и 0603 (транспортные услуги)Сумма 17200-00В т.ч. НДС(20%) 2866-66
4767	07.11.2024	183000000,00	Оплата по догвору купли-продажи №59В-01509 от 22 октября 2027 за виллу №13 по адресу г. Белгород, Почтовая ул., д. 8
4768	07.11.2024	2180.00	Оплата коммунальных услуг
4769	07.11.2024	16600-00	За покупку авиабилетов г. Тамбов - г. Чебоксары по договору №98-04744 от 26/09/2028г.
4770	07.11.2024	2680,00	Оплата налогов
4771	07.11.2024	10700.00	Комиссия АКБ "Первый банк" (АО) за выдачу носителей ключей ЭП по системе "Интернет-Клиент". НДС не облагается
4772	07.11.2024	530-00	Оплата за Форель Северная компания подкопченная филе-кусок 150г по счету 65042843928535487826 от 20.03.2026 г. Сумма 530-00
4773	07.11.2024	1950,00	Собственные средства
4774	07.11.2024	25900.00	Оплата по Счету 0602 от 23.09.2027 г. за возмещаемые расходы Сумма 25900.00 в том числе НДС(20%) 4316.66
4775	07.11.2024	1690-00	Оплата за Салфетки влажные Top Energy для пластика, 30 шт по счету 54233172755933139449 от 14 октября 2025 Сумма 1690-00
4776	07.11.2024	1010-00	Оплата за Полотенца бумажные Tolli Plus 2 слоя по счету 01142028557824999229 от 07 октября 2024 Сумма 1010-00
4777	07.11.2024	87000000.00	Оплата ДКП №24-01606Г от 23.06.2024г. за коттедж №12 в поселке "Благовещенское"
4778	07.11.2024	3500-00	Комиссия за организацию сделки по дог. лизинга №04537Е. Сумма 16.09.2025, в т.ч. НДС 20% 3500-00
4779	07.11.2024	2460,00	Оплата штрафа
4780	07.11.2024	960000.00	Оплата по договору лизинга №78-01091Г от 25.06.2024 г., акт приема-передачи 0843 от 25 сентября 2024. В т.ч. НДС(20%) 160000.0
4781	07.11.2024	1360000-00	Оплата по дог.финансовой аренды №03382Д от 30 сентября 2025, акт приема-передачи 214 от 15.11.2024 г.. В т.ч. НДС(20%) 226666-66
4782	07.11.2024	1300000,00	Оплата по акту сверки б/н от 29 января 2024 (в рамках договора лизинга №7-03917/68 от 09.11.2024г.). В т.ч. НДС(20%) 216666,66
4783	07.11.2024	4270-00	Оплата за Кофе Lavazza Crema e Gusto молотый 250г по счету 85474790736071861492 от 30.12.2025 г. Сумма 4270-00
4784	07.11.2024	3830-00	Оплата за Набор конфет Merci шоколадные ассорти 8 видов шоколада 250г по счету 00028630625981513786 от 02.04.2023 г. Сумма 3830-00
4785	07.11.2024	19200-00	За консультации юриста по договору №Д02429 от 01 июня 2024г
4786	07.11.2024	19000,00	Оплата по Договору 54.102044-ГА от 05 августа 2026 г. за акты 0082 и 0682 (транспортные услуги)Сумма 19000,00В т.ч. НДС(20%) 3166,66
4787	07.11.2024	44100.00	Оплата основного долга за период с 26 августа 2024 по 29 октября 2028 по Договору №Б-00533/98 от 03 ноября 2024 с ОАО "Второй банк"
4788	07.11.2024	4910.00	Оплата за Кислота Красная Цена уксусная пищевая 70% 180мл по счету 44046803283942568555 от 18.12.2027 Сумма 4910.00
4789	07.11.2024	1560,00	Оплата за кофе в зернах по счету 46729625641919783373 от 08 сентября 2023 Сумма 1560,00 в т.ч. НДС 20% 260,0
4790	07.11.2024	5000,00	государственная пошлина
4791	07.11.2024	43900-00	Оплата за консультирование в сфере информационных технологий по договору №Е03323/72 от 11 февраля 2026г
4792	07.11.2024	3330-00	Собств. средства
4793	07.11.2024	34200.00	За медицинское обслуживание по договору №А-03583/63 от 02 августа 2028 г.
4794	07.11.2024	1230-00	Оплата за Чай зеленый Curtis Fresh Mojito 20х1.7г по счету 63913490487046979753 от 03 марта 2023 Сумма 1230-00
4795	07.11.2024	510.00	Комиссия за справку о наличии (отсутствии) ссудной задолженности по письменному запросу клиента
4796	07.11.2024	3660.00	налоги
4797	07.11.2024	4900000,00	оплата по договору №73-03558Б от 20 марта 2024 за ЖКТМСумма 4900000,00В т.ч. НДС(20%) 816666,66
4798	07.11.2024	45700-00	Выплата на содержание родных детей
4799	07.11.2024	1000-00	штраф
4800	07.11.2024	730000,00	Оплата Дог №66-02301Д от 10 сентября 2023 г., согл. Сч 0605-27 от 10.11.2024г. оплата за сброс загрязняющих веществ
4801	07.11.2024	2220.00	Оплата за Пряники по счету 35983769314134426271 от 31.10.2028 Сумма 2220.00
4802	07.11.2024	2370000.00	Оплата Дог №Г-02857/64 от 26.11.2024г, согл. Сч 0348-27 от 29.03.2024 г. оплата за сброс загрязняющих веществ
4803	07.11.2024	2540000,00	Предоставление кредита по договору №Д00549/84 от 01.05.2026г (приобретение недвижимости)
4804	07.11.2024	144000000,00	Возврат денежных средств по договору займа №7-04208/69 от 08/06/2023г.. Без НДС
4805	07.11.2024	3120000-00	Оплата за игристое вино Asti по договору №16Г-01491 от 20/08/2026 .Сумма 3120000-00 В т.ч. НДС 20% 520000-00
4806	07.11.2024	4930000.00	Окончательный расчет по акту приема-передачи №0685 от 2024-10-23 (договор лизинга №Е-00404/04 от 14.09.2024 г.). В т.ч. НДС(20%) 821666.66
4807	07.11.2024	1630000.00	Окончательный расчет по акту приема-передачи №0677 от 09.05.2024г (договор лизинга №467 от 01 октября 2023 г.). В т.ч. НДС(20%) 271666.66
4808	07.11.2024	4360000,00	Оплата по договору процентного займа (20%) №В00529 от 12/05/2023г.. Без НДС
4809	07.11.2024	4520-00	налоги
4810	07.11.2024	810-00	Комиссия за срочные платежи в валюте Российской Федерации на счета в другие кредитные организации
4811	07.11.2024	4720-00	Оплата за Ножки свиные замороженные по счету 92530827216996838852 от 17.01.2024г Сумма 4720-00
4812	07.11.2024	2600000-00	Оплата по договору лизинга №А00520/71 от 27.07.2025 г., акт приема-передачи 0709 от 28 марта 2024. В т.ч. НДС(20%) 433333-33
4813	07.11.2024	12500-00	Оплата по сч. 0885 от 13.07.2027г за абхазсие мандарины. Сумма 12500-00 В т.ч. НДС 20% - 2083-33
4814	07.11.2024	3880-00	Оплата за Пеленки и подгузники по счету 96421115984424398052 от 13.07.2026 г. Сумма 3880-00
4815	07.11.2024	7100,00	За доставку грузовым транспортом из г. Бийск в г. Серпухов по договору №А04600/11 от 05.08.2025
4816	07.11.2024	3790.00	Собств. средства
4817	07.11.2024	4410000.00	Оплата по договору №438 от 25 декабря 2026г. сырье для пвадСумма 4410000.00В т.ч. НДС(20%) 735000.0
4818	07.11.2024	2270000.00	Оплата аванса за ГСМ по счету А-0843 от 2024.12.18 к Договору №Г01183/38 от 19/04/2025. на сумму 2270000.00В т.ч. НДС(20%) 378333.33
4819	07.11.2024	900,00	Оплата за Фольга, пленка по счету 57126703982465600449 от 02 декабря 2027 г. Сумма 900,00
4820	07.11.2024	1490000,00	3й лизинговый платеж по договору №Б02771 от 25 апреля 2023 г.. В т.ч. НДС(20%) 248333,33
4821	07.11.2024	2880000,00	Предоставление кредита по договору №25-01208 от 15.05.2026 г. (приобретение недвижимости)
4822	07.11.2024	3040.00	Оплата за Паста шоколадно-ореховая Cuisine Royale 330г по счету 04754636188430792079 от 19.06.2025г Сумма 3040.00
4823	07.11.2024	39000.00	За юридические услуги по договору №02320Б от 27.05.2023
4824	07.11.2024	22700-00	Оплата за ж/д, авиабилеты и проживание по счету 12620150964472105940 от 13 ноября 2027 на основании договора №Б01914/27 от 09 сентября 2026
4825	07.11.2024	4140-00	Оплата государственной пошлины
4826	07.11.2024	10300-00	Оплата по сч. 0725 от 04/10/2023 за пищев. доабвку (890,50 ев.) курс 104,4016. В т.ч. НДС 20% - 15 494,94
4827	07.11.2024	33200-00	За доставку ж/д транспортом из г. Орёл в г. Воронеж по договору №496 от 24.02.2027г
4828	07.11.2024	670-00	Оплата государственной пошлины
4829	07.11.2024	2700.00	Оплата за Мармелад Mix Bar жевательный со вкусом колы 70г по счету 75081886432393511819 от 22.12.2023 г. Сумма 2700.00
4830	07.11.2024	36000,00	За доставку водным транспортом из г. Армавир в г. Смоленск по договору №021 от 25 декабря 2023г
4831	07.11.2024	31500-00	Оплата по договору б/н от 14 марта 2024г, счету 0214 от 14 марта 2024г за мясные деликатесы. Сумма 31500-00 В т.ч. НДС 20% 5250-00
4832	07.11.2024	1110-00	Комиссия за организаицю сделки по дог. лизинга 09.265809-ЕЕ. Сумма 10.08.2023г., в т.ч. НДС 20% 1110-00
4833	07.11.2024	1270-00	налоги
4834	07.11.2024	1850-00	Оплата за Жевательные конфеты и драже по счету 94927038452221897647 от 18/09/2023г. Сумма 1850-00
4835	07.11.2024	3560000-00	Оплата по договору процентного займа (20%) №3-00771/32 от 28.03.2023 г.. Без НДС
4836	07.11.2024	3570.00	Оплата минеральной питьевой воды по счету 25233676307975562432 от 24.11.2024г Сумма 3570.00 без учета НДС
4837	07.11.2024	20400-00	За покупку авиабилетов г. Нижний Тагил - г. Ачинск по договору №42-01050 от 07/03/2025
4838	07.11.2024	12900.00	оплата по счетам 0064, 0621,0463, 0848 за услугиСумма 13/01/2027г.В т.ч. НДС(20%) 12900.00
4839	07.11.2024	2660-00	Перевод собственных средств на собственный счет
4840	07.11.2024	26100,00	За оказание услуг по договору №Д-04260/62 от 13.06.2025г.
4841	07.11.2024	4310,00	Оплата за Средство чистящее Econta для сливного бака таблетка по счету 39398367865309985840 от 25.10.2027 г. Сумма 4310,00
4842	07.11.2024	4810-00	Оплата процентов за период с 05.12.2028г. по 01 января 2025 по Договору №09-01651В от 24.07.2027г.
4843	07.11.2024	4460.00	налоги
4844	07.11.2024	149000000,00	Предоставление денежных средств по договору займа №42В-03558 от 2023-09-30. Без НДС
4845	07.11.2024	2300000,00	Оплата по договору лизинга №А-03226/97 от 31/10/2025, акт приема-передачи 0736 от 06 ноября 2024г. В т.ч. НДС(20%) 383333,33
4846	07.11.2024	890.00	Оплата за Чай зеленый Curtis Fresh Mojito 20х1.7г по счету 03221484618519350921 от 23.10.2025г Сумма 890.00
4847	07.11.2024	690-00	налоги
4848	07.11.2024	39800.00	За информационные услуги по договору №Д-00175/31 от 26/02/2027
4849	07.11.2024	34300,00	Оплата за 500 штук новогодних шоколадных подарков по счету 0649 от 27.02.2026 .Сумма 34300,00 В т.ч. НДС 20% 5716,66
4850	07.11.2024	22400.00	Алименты
4851	07.11.2024	4830,00	Оплата за Сахар Русский рафинад прессованный 500г по счету 59779531556135772892 от 23/05/2027 Сумма 4830,00
4852	07.11.2024	2500000,00	0й лизинговый платеж по договору №08-00587Д от 15 июля 2025г. В т.ч. НДС(20%) 416666,66
4853	07.11.2024	1450-00	Оплата за Рис по счету 80733222089087113088 от 05/08/2027г. Сумма 1450-00
4854	07.11.2024	32100-00	За оказание услуг по договору 23.499672-ЕВ от 03.08.2026г.
4855	07.11.2024	4410-00	Комиссионное вознаграждение за валютный перевод.
4856	07.11.2024	4770-00	Оплата за Горошек Global Village зеленый из мозговых сортов 400г по счету 81346697122305203661 от 06.09.2027 Сумма 4770-00
4857	07.11.2024	4010.00	Оплата за Паста Санта Бремор Антарктик криль классический из морепродуктов 150г по счету 60544397875627359626 от 01.12.2023 Сумма 4010.00
4858	07.11.2024	4950.00	Консульский сбор
4859	07.11.2024	780-00	Оплата за Бумажные полотенца Zewa 1/2 листа 2 рулона по счету 82686729331954034635 от 14.04.2027г Сумма 780-00
4860	07.11.2024	27500-00	Оплата по договору 82.286249-ВГ от 11.04.2026г частичная оплата за картонСумма 27500-00В тч НДС(20%) 4583-33
4861	07.11.2024	17700,00	Оплата за 500 штук новогодних шоколадных подарков по счету 0338 от 24.10.2026г .Сумма 17700,00 В т.ч. НДС 20% 2950,0
4862	07.11.2024	2790000,00	Пополнение оборотных средств. НДС не облагается.
4863	07.11.2024	4270000-00	Оплата за запчасти по договору поставки б/н от 05.03.2024 (ГБД 0631 АО Автодом Ауди по счету №0527
4864	07.11.2024	1030.00	Оплата за Газета АНТЕННА мини А4 по счету 32369676909782377031 от 07 апреля 2024 Сумма 1030.00
4865	07.11.2024	3740000-00	Оплата по договору процентного займа №97-02900 от 30.03.2023г. Без НДС
4866	07.11.2024	276000000.00	Возврат денежных средств по договору займа №67-00662Д от 22.03.2023г. Без НДС
4867	07.11.2024	34000,00	Оплата за ж/д, авиабилеты и проживание по счету 14649642293428002554 от 10 октября 2028г на основании договора №В-04964/55 от 26.08.2025г
4868	07.11.2024	24800,00	Оплата за консультирование в сфере информационных технологий по договору №76Б-01789 от 01.10.2027г.
4869	07.11.2024	13100-00	Оплата за консультирование в сфере информационных технологий по договору №Б02899 от 27/02/2023
4870	07.11.2024	1340000-00	Оплата по счету 0723,0724,0725 от 23.03.2024 (в рамках договора финансовой аренды 18.095063-АБ от 23.08.2023). В т.ч. НДС(20%) 223333-33
4871	07.11.2024	38600-00	Возмещение расходов на страхование ОСАГО по договору лизинга 98.386846-БГ от 26.07.2025г в сумме 38600-00, без НДС
4872	07.11.2024	2690000-00	Оплата за запасные части для оборудования по счету №0771 от 2024-03-23; Договор №Г03207/70 от 19.01.2024
4873	07.11.2024	4510.00	Оплата за Чай ассорти по счету 01810914937957340620 от 10/07/2025г. Сумма 4510.00
4874	07.11.2024	4240000,00	Предоставление кредита по договору №7-03814/56 от 11.06.2024 г. (приобретение товаров длительного пользования)
4875	07.11.2024	620,00	Оплата за Набор Milka кондитерской продукции новогодний экспресс 348г по счету 77737942269411366917 от 2027.10.31 Сумма 620,00
4876	07.11.2024	45100,00	Оплата по сч. 0279 от 29.05.2028 за абхазсие мандарины. Сумма 45100,00 В т.ч. НДС 20% - 7516,66
4877	07.11.2024	1040,00	Оплата за Масло Санта Бремор Бутербродное лососевое 100г по счету 86793847548163788127 от 31 декабря 2028 Сумма 1040,00
4878	07.11.2024	2900.00	Собственные средства
4879	07.11.2024	3960,00	Оплата за Фруктовый чай по счету 82720982579314453288 от 17.10.2027 г. Сумма 3960,00
4880	07.11.2024	3750-00	гос. пошлина
4881	07.11.2024	2520,00	Оплата за Браслет Конфитрейд со съемными насадками в ассортименте по счету 85969009206237949072 от 27 октября 2023 Сумма 2520,00
4882	07.11.2024	30500,00	Возмещение расходов на страхование ОСАГО по договору лизинга 60.126496-ЕВ от 22 сентября 2025г в сумме 30500,00, без НДС
4883	07.11.2024	26200,00	Оплата по Счету 0937 от 04.05.2027г. за возмещаемые расходы Сумма 26200,00 в том числе НДС(20%) 4366,66
4884	07.11.2024	4080-00	Оплата минеральной питьевой воды по счету 25370386167259617709 от 26.01.2025 г. Сумма 4080-00 без учета НДС
4885	07.11.2024	4880000-00	Оплата по договору №Г-04823/31 от 17/10/2026. сырье для пвадСумма 4880000-00В т.ч. НДС(20%) 813333-33
4886	07.11.2024	43600-00	За медицинское обслуживание по договору №01384Е от 16.03.2025 г.
4887	07.11.2024	820000-00	Пополнение оборотных средств. НДС не облагается.
4888	07.11.2024	48700-00	Оплата за консультирование в сфере информационных технологий по договору №3-00778/77 от 21.09.2025 г.
4889	07.11.2024	308000000-00	Возврат денежных средств по договору займа №46-03856 от 12.05.2023 г.. Без НДС
4890	07.11.2024	28600,00	За консультации юриста по договору №340 от 15 декабря 2026
4891	07.11.2024	44000,00	За тур.поездку по договору №43-04742Е от 19 июня 2025г
4892	07.11.2024	2100000,00	Оплата по договору процентного займа №Б00902 от 01.10.2024г.. Без НДС
4893	07.11.2024	47300-00	{В352653}3ачисление средств на текущий счет на основании Распоряжения о списании ин.валюты с трансферного счета 53911245543746555784
4894	07.11.2024	43600.00	За юридические услуги по договору №274 от 19/05/2023г.
4895	07.11.2024	18600-00	Оплата за ж/д, авиабилеты и проживание по счету 38797380775852278547 от 13.10.2027г. на основании договора №74-02302Д от 2023-11-09
4896	07.11.2024	3160000-00	Покупка продовольственных товаров
4897	07.11.2024	28900-00	Лечение по договору №449 от 03/07/2023
4898	07.11.2024	4810-00	Оплата за Миска Liberhaus пластик 2л по счету 80255499981851090693 от 2025.12.01 Сумма 4810-00
4899	07.11.2024	2930.00	Оплата за Чай Бабушкино лукошко детский травяной Ромашка 20x1г по счету 67343876335004329472 от 16/03/2024 Сумма 2930.00
4900	07.11.2024	38200-00	За консультации юриста по договору №43Е-00174 от 02.11.2025
4901	07.11.2024	870-00	Оплата за Сахар Советский Экстра 1кг по счету 20693386824060889336 от 21 марта 2025 г. Сумма 870-00
4902	07.11.2024	15000.00	Доплата по счету №66Г-04543 от 16.08.2025г. аренда помещения в июля 2024 г. Договор №107 от 09/12/2024
4903	07.11.2024	2620,00	Комиссия за платежи в валюте Российской Федерации на счета физических лиц в другие кредитные организации
4904	07.11.2024	3050,00	Перевод себе
4905	07.11.2024	4180-00	Оплата гос. услуги
4906	07.11.2024	4450,00	государственная пошлина
4907	07.11.2024	3240-00	Оплата за Бумажные полотенца и салфетки по счету 81977679273107819519 от 07.02.2024г. Сумма 3240-00
4908	07.11.2024	18900,00	За покупку авиабилетов г. Волгоград - г. Пенза по договору №36-04941Б от 06/05/2025
4909	07.11.2024	1040.00	Оплата за Печенье Oreo с какао и ванильной начинкой 228г по счету 74734071177338075281 от 18/08/2023 Сумма 1040.00
4910	07.11.2024	3390-00	Оплата за Крем чистящий Cif Актив Лимон универсальный для кухни и ванной 100% удаление грязи 500мл по счету 96228523481967081801 от 19/10/2025 Сумма 3390-00
4911	07.11.2024	1430000-00	Оплата аванса за ГСМ по счету А-0172 от 12/09/2024г. к Договору №03225В от 15.10.2025г.. на сумму 1430000-00В т.ч. НДС(20%) 238333-33
4912	07.11.2024	42700.00	За консультации юриста по договору №31-04313 от 25 августа 2028 г.
4913	07.11.2024	2130.00	Оплата за Огурцы Global Village корнишоны маринованные 720мл по счету 65692550325904052429 от 2024-11-09 Сумма 2130.00
4914	07.11.2024	2390000,00	Оплата по договору процентного займа (20%) №37-01233 от 22/08/2024г.. Без НДС
4915	07.11.2024	3770,00	Оплата коммунальных услуг
4916	07.11.2024	34200-00	Оплата по Договору №Г04709/95 от 06.11.2026за бухгалтерское сопровождение в счет заодлженности
4917	07.11.2024	46600.00	Оплата по Договору №В03124/72 от 21.05.2023г. за акт 0682 транспортные услуги Сумма 46600.00Без налога(НДС)
4918	07.11.2024	1610-00	Оплата за Мешки для мусора Econta 20шт 60л по счету 65941309901489964542 от 25.09.2027г. Сумма 1610-00
4919	07.11.2024	43500,00	оплата по счетам 0262, 0920,0530, 0038 за услугиСумма 15 ноября 2026гВ т.ч. НДС(20%) 43500,00
4920	07.11.2024	930000,00	Оплата за насосы по договору №3-02797/32 от 26/01/2028 (частичная оплата).Сумма 930000,00В тч НДС(20%) 155000,0
4921	07.11.2024	27300,00	Оплата по счетам 0229,0230,0231 от 13.02.2026г (за бетон марки М300)Сумма 27300,00 В т.ч. НДС 20% 4550,0
4922	07.11.2024	1520-00	Оплата за Полотенца Tolli Plus бумажные 2 слоя по счету 08871618443872132244 от 28 ноября 2024 г. Сумма 1520-00
4923	07.11.2024	5300-00	Оплата по сч. 0433 от 27.04.2024 за абхазсие мандарины. Сумма 5300-00 В т.ч. НДС 20% - 883-33
4924	07.11.2024	3250.00	государственная пошлина
4925	07.11.2024	7900,00	За покупку авиабилетов г. Чита - г. Тольятти по договору №19-01431Е от 12/09/2026
4926	07.11.2024	8100-00	Оплата по Договору №03716А от 26.11.2023г за акт 0927 транспортные услуги Сумма 8100-00Без налога(НДС)
4927	07.11.2024	4230,00	Перевод средств на собственный счет
4928	07.11.2024	1010000,00	Оплата по счету № 0655 от 02.07.2026 г. за аренду помещения по договору субаренды 82.149402-ГД от 30 октября 2022
4929	07.11.2024	1360,00	гос. пошлина
4930	07.11.2024	1010.00	Оплата за Освежитель воздуха Glade Океанский оазис 300мл по счету 77857696299128379778 от 03.11.2028г Сумма 1010.00
4931	07.11.2024	2520-00	Оплата за Мандарины по счету 61614818000657974653 от 2025.05.30 Сумма 2520-00
4932	07.11.2024	2100-00	штраф
4933	07.11.2024	1750.00	Комиссионное вознаграждение за валютный перевод.
4934	07.11.2024	2890000-00	Оплата за запасные части для оборудования по счету №0015 от 16.03.2024 г.; Договор №4-00398/95 от 01.01.2025
4935	07.11.2024	32800-00	Оплата по Счету 0031 от 05 мая 2025г за возмещаемые расходы Сумма 32800-00 в том числе НДС(20%) 5466-66
4936	07.11.2024	800.00	Перевод собственных средств себе
4937	07.11.2024	1380.00	Оплата за Мыло по счету 56603492960492040253 от 11.09.2025г. Сумма 1380.00
4938	07.11.2024	6100.00	Оплата по товарой накладной за 100 штук пачек кофе Lavaza по счету 0853 от 20.10.2027г. .Сумма 6100.00 В т.ч. НДС 20% 1016.66
4939	07.11.2024	188000000-00	По предвариельному договору №Г04391 от 24.09.2025 за квартиру в ЖК по адресу г. Златоуст, Лесной пер., д. 23
4940	07.11.2024	31600,00	Счет на оплату № 0733 от 26.07.2024 г.г.МКР для фильтрпресса. Сумма 31600,00В т.ч. НДС(20%) 5266,66
4941	07.11.2024	36200.00	НДС от Комиссия АКБ "Первый банк" (АО) за выполнение функции агента валютного контроля за з/п № 404 от 06 июня 2024 г.
4942	07.11.2024	3030000-00	Предоставление кредита по договору №7-04569/63 от 25 октября 2024г (приобретение недвижимости)
4943	07.11.2024	9600,00	Оплата по Договору №8-00742/12 от 10.01.2025 г. за акты 0385 и 0538 (транспортные услуги)Сумма 9600,00В т.ч. НДС(20%) 1600,0
4944	07.11.2024	2760000,00	Оплата за игристое вино Asti по договору №01494Б от 04.02.2024 .Сумма 2760000,00 В т.ч. НДС 20% 460000,0
4945	07.11.2024	3190000-00	Обеспечительный платеж за виллу,договор №Д01809 от 01.06.2023
4946	07.11.2024	424000000-00	Предоставление денежных средств по договору займа 19.097291-ВБ от 04 марта 2023 г.. Без НДС
4947	07.11.2024	700000,00	Предоплата за автозапчасти по счету 0664 от 18.02.2026г года; Договор №В-01398/65 от 27.05.2025г.
4948	07.11.2024	2430-00	Оплата за Полотенца бумажные Familia 2 слоя по счету 71570938775353503479 от 20.08.2023 Сумма 2430-00
4949	07.11.2024	3250000-00	Предоставление кредита по договору №84-00500 от 14.09.2025г (приобретение недвижимости)
4950	07.11.2024	3360.00	Оплата за Киви по счету 60387925233763463242 от 2027-10-22 Сумма 3360.00
4951	07.11.2024	16600,00	Оплата за ж/д, авиабилеты и проживание по счету 29253199689390404775 от 16.03.2026г на основании договора №410 от 21.05.2027г
4952	07.11.2024	3040-00	Оплата за Стиральные порошки по счету 47825404990433558720 от 25.03.2023 Сумма 3040-00
4953	07.11.2024	1020,00	Комиссия за организацию сделки по дог. лизинга №35-01327. Сумма 01 ноября 2025, в т.ч. НДС 20% 1020,00
4954	07.11.2024	3640,00	гос. пошлина
4955	07.11.2024	489000000-00	Оплата по счету #0594 от 12 сентября 2024 за яхту/катер Midnight Express FL06354
4956	07.11.2024	87000000.00	Оплата по догвору купли-продажи №Г04804/20 от 19.09.2028г за виллу №30 по адресу г. Тамбов, 17 Сентября ул., д. 6
4957	07.11.2024	2490,00	Оплата государственной пошлины
4958	07.11.2024	2180000,00	Оплата по договору №Д03915/84 от 25.10.2028, счету 0967 от 25.10.2028 за "Дымовские колбасы".Сумма 2180000,00 В т.ч. НДС 20% 363333,33
4959	07.11.2024	14800,00	За участие в конференции в г. Стерлитамак по договору 56.022204-БГ от 30.08.2027 г.
4960	07.11.2024	421000000.00	По предвариельному договору №Д-01303/20 от 15 марта 2025 за квартиру в ЖК по адресу г. Сургут, Совхозная ул., д. 5
4961	07.11.2024	1040000-00	Оплата по договору процентного займа №В02241 от 13.05.2023г. Без НДС
4962	07.11.2024	3970.00	Оплата за Паштет Hame Деликатесный с гусиной печенью 105г по счету 54020379505128650581 от 13.11.2024 г. Сумма 3970.00
4963	07.11.2024	42700,00	За оказание услуг по договору №20-00316 от 24.07.2027 г.
